"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Sep 14 15:02:45 GMT 2022","Wed Sep 14 15:02:45 GMT 2022","0","","cypress/e2e/5-avancado/5-2-adicionar-experiencia.cy.js","","","","Oops...we found an error preparing this test file: cypress/e2e/5-avancado/5-2-adicionar-experiencia.cy.js",""
